0.640776,0.638855,0.349082,0.0327969,0.925869,0.996523
0.530305,0.528898,0.149795,0.568038,0.895871,0.999806
0.594571,0.592552,0.17243,0.553397,0.947916,0.99811
0.605651,0.604708,0.296658,0.050841,0.826791,0.99766
0.598892,0.596862,0.416777,0.131713,0.941957,0.9976
0.669474,0.668582,0.112644,0.97594,0.810436,0.994364
0.624377,0.622168,0.393873,0.104321,0.95838,0.99593
0.515679,0.517074,0.0687361,0.761458,0.621205,1.0001
0.621163,0.618742,0.125702,0.410635,0.988662,0.998676
0.554127,0.552105,0.194306,0.407445,0.958292,0.999078
0.555568,0.554536,0.0998211,0.806993,0.859782,1.00039
0.465374,0.465908,0.279756,0.805923,0.718996,1.00149
0.323102,0.327661,0.130185,0.37395,0.34746,1.00373
0.351247,0.349762,0.253211,0.141912,0.963129,1.00297
0.467147,0.466681,0.425749,0.00012791,0.816541,1.00179
0.465596,0.46425,0.127759,0.63439,0.918336,1.00143
0.42072,0.420267,0.208621,0.581979,0.836721,1.00265
0.427479,0.425903,0.246378,0.275765,0.948239,1.00198
0.444875,0.444027,0.0337936,0.653712,0.871955,1.00235
0.495845,0.494198,0.278934,0.321077,0.942907,1.00163
0.463269,0.461487,0.0976133,0.38006,0.962035,1.00134
0.552465,0.550669,0.0723881,0.732767,0.935888,1.00057
0.53097,0.532103,0.525118,0.026756,0.643821,0.998949
0.615623,0.613438,0.0854357,0.883995,0.951315,0.997889
0.680665,0.678528,0.209468,0.371634,0.93519,0.997513
0.599446,0.597414,0.118565,0.690933,0.949936,0.998779
0.661828,0.65952,0.570954,0.151431,0.96033,1.0011
0.571634,0.569676,0.160689,0.597431,0.943105,1.00347
0.659058,0.656758,0.408354,0.072763,0.961375,1.00186
0.699169,0.697094,0.217812,0.574164,0.926667,1.00144
0.778947,0.780086,0.311513,0.158173,0.575472,1.00079
0.699612,0.701072,0.253686,0.0344293,0.573458,1.002
0.691856,0.690021,0.407707,0.0752465,0.901645,1.00276
0.67169,0.67024,0.0515308,0.48486,0.864402,1.003
0.64831,0.646701,0.606237,0.127521,0.894407,1.00333
0.658726,0.656316,0.310238,0.218401,0.967164,1.00272
0.620499,0.618411,0.337376,0.168336,0.947894,1.00245
0.585263,0.583158,0.0030986,0.536376,0.95795,1.00487
0.538061,0.536634,0.236132,0.313625,0.908762,1.00555
0.54349,0.542049,0.148211,0.607126,0.902522,1.00689
0.538615,0.537297,0.0896154,0.431192,0.894895,1.00635
0.538726,0.536744,0.051948,0.58118,0.960269,1.00703
0.621939,0.620511,0.571223,0.107106,0.877142,1.00597
0.516011,0.514643,0.0669233,0.529996,0.906812,1.00782
0.315789,0.314068,0.259269,0.0784012,0.999075,1.01085
0.167978,0.170516,0.236246,0.147655,0.604858,1.01253
0.0671468,0.0706155,0.198946,0.272443,0.529419,1.01386
0.179612,0.183667,0.0520093,0.460107,0.433621,1.01257
0.325429,0.326334,0.0251068,0.655283,0.71817,1.01028
0.298615,0.298818,0.249183,0.304988,0.803536,1.01056
0.377175,0.375843,0.187493,0.207861,0.934479,1.01033
0.258504,0.257929,0.0665717,0.58545,0.8927,1.01337
0.1959,0.19527,0.0702529,0.380921,0.912877,1.01459
0.0961773,0.0954802,0.0407503,0.56706,0.945688,1.01547
0.0716898,0.0713891,0.278044,0.17351,0.912794,1.0169
0.149806,0.149409,0.218258,0.164875,0.897973,1.01533
0.236122,0.235385,0.272742,0.132986,0.912695,1.01446
0.131856,0.130512,0.64121,0.618388,0.999595,1.01471
0.0507479,0.0535971,0.315157,0.0544706,0.601052,1.01532
0,0,0.0933152,0.418628,0.905535,1.01535
0.0694737,0.0693999,0.284573,0.163635,0.894011,1.01357
0.0622715,0.0625483,0.189278,0.241813,0.856286,1.01227
0.145042,0.14532,0.336501,0.1423,0.844444,1.01007
0.202216,0.202895,0.269187,0.0467555,0.772165,1.008
0.307258,0.307106,0.203001,0.0277856,0.837773,1.00776
0.232133,0.23207,0.0491732,0.737844,0.850098,1.00948
0.255512,0.254172,0.165139,0.291899,0.970646,1.00682
0.295069,0.294618,0.251937,0.0280769,0.87507,1.00658
0.335512,0.334181,0.179444,0.25262,0.954007,1.00571
0.319778,0.319814,0.147801,0.099039,0.817178,1.00575
0.335623,0.33407,0.261643,0.0926689,0.970646,1.00405
0.357895,0.359598,0.0626986,0.952637,0.63036,1.00365
0.359224,0.358493,0.0156128,0.495798,0.879358,1.00274
0.37662,0.376285,0.0739199,0.439938,0.837345,1.00172
0.361994,0.360482,0.115216,0.664958,0.969578,1.00273
0.387147,0.38601,0.269212,0.029974,0.921718,1.00281
0.463601,0.461708,0.389236,0.0729606,0.970376,1.00102
0.62759,0.625483,0.172806,0.282331,0.94949,0.997946
0.721884,0.728589,0.131671,0.193762,0.0190917,0.996654
0.632465,0.630677,0.465591,0.118441,0.909026,0.998168
0.64554,0.644933,0.472123,0.0723362,0.786905,0.998229
0.538837,0.537407,0.0588583,0.860698,0.906504,0.999002
0.499834,0.497735,0.265164,0.158507,0.982769,0.998223
0.495402,0.494972,0.00826316,0.792348,0.809466,0.998199
0.435346,0.434302,0.0615105,0.696734,0.885421,0.999295
0.454515,0.453199,0.0838967,0.420953,0.90924,0.99919
0.459169,0.460051,0.0363531,0.404159,0.687536,0.999021
0.402216,0.400707,0.103159,0.339249,0.94554,1.00114
0.377064,0.376174,0.176624,0.159477,0.89762,1.00168
0.398227,0.397281,0.451039,0.0503775,0.893348,1.00088
0.371856,0.370317,0.0658749,0.32602,0.955678,0.998624
0.383823,0.384241,0.0491368,0.408803,0.75406,0.997747
0.390914,0.389214,0.0693515,0.738482,0.97578,0.998974
0.239003,0.238037,0.057917,0.378705,0.93933,1.00235
0.306039,0.305117,0.200094,0.306918,0.914973,1.00143
0.295623,0.294176,0.147582,0.428679,0.968272,1.0018
0.151801,0.150403,0.0257087,0.623144,1,1.00337
0.126316,0.125428,0.173028,0.58965,0.957084,1.00243
0.118449,0.117693,0.111199,0.817697,0.948843,1.00385
0.153684,0.152945,0.428113,0.317491,0.944233,1.00274
0.104709,0.1041,0.150093,0.794081,0.928438,1.00337
0.122659,0.121892,0.436663,0.0860771,0.944341,1.00478
0.104377,0.103658,0.373438,0.173089,0.953157,1.00391
0.10903,0.108741,0.156144,0.477242,0.903584,1.0049
0.0705817,0.069842,0.323791,0.200412,0.961321,1.00502
0.157895,0.157144,0.0750901,0.756009,0.935576,1.00296
0.250305,0.249199,0.229111,0.0791927,0.95048,1.00011
0.273573,0.272295,0.266863,0.276339,0.955877,0.997108
0.284432,0.285556,0.0421709,0.845373,0.715327,0.998765
0.331191,0.329429,0.471235,0.66959,0.995881,0.996699
0.42482,0.423141,0.125031,0.281064,0.965797,0.996302
0.4841,0.482374,0.377787,0.233531,0.946765,0.99534
0.54903,0.547906,0.261397,0.299269,0.867864,0.995062
0.585706,0.5836,0.288639,0.20179,0.954459,0.995882
0.658504,0.656205,0.109447,0.34215,0.96421,0.995329
0.663601,0.661068,0.714102,0.750059,0.980927,0.995277
0.581607,0.583932,0.382429,0.0834441,0.509092,0.99833
0.626593,0.625483,0.0455611,0.630811,0.838218,0.996252
0.648864,0.64648,0.35739,0.130116,0.976215,0.996069
0.687313,0.685048,0.187891,0.294848,0.946118,0.995872
0.738947,0.736656,0.250856,0.50657,0.933803,0.996378
0.74338,0.740634,0.292137,0.210521,0.981094,0.997286
0.838338,0.835783,0.095078,0.389972,0.937963,0.996019
0.889529,0.886507,0.0973087,0.673714,0.961001,0.995881
0.771302,0.768483,0.0383548,0.645953,0.985677,0.997298
0.753906,0.751575,0.0783242,0.827196,0.931839,0.996951
0.686759,0.684606,0,0.737094,0.936171,0.999251
0.679778,0.677202,0.186091,0.324136,0.982868,1.0004
0.672465,0.67024,0.473095,0.153745,0.953853,1.00168
0.679224,0.676981,0.132084,0.507592,0.945608,1.00204
0.677119,0.675434,0.0450741,0.564068,0.885662,1.00175
0.628033,0.626036,0.014598,0.642784,0.940934,1.00325
0.568089,0.567687,0.317123,0.0857161,0.784498,1.00351
0.563878,0.561609,0.0382243,0.768092,0.976068,1.0032
0.605983,0.603824,0.388808,0.429183,0.955054,1.00279
0.66482,0.662504,0.153271,1,0.964588,1.00104
0.678116,0.675876,0.0564322,0.78935,0.943799,1.00061
0.795789,0.793016,0.383772,0.00974015,0.970872,0.999506
0.805651,0.803293,0.0678325,0.556241,0.924888,0.999425
0.832133,0.829263,0.11505,0.46675,0.970158,0.998946
0.815845,0.813571,0.047006,0.598847,0.921338,0.998782
0.742936,0.740966,0.0486091,0.714728,0.906655,1.00139
0.721108,0.719195,0.446665,0.0457335,0.901396,1.00234
0.757119,0.754116,0.613327,0.797492,0.997957,1.00143
0.804321,0.80263,0.443054,0.0218663,0.855871,1.00109
0.849197,0.846392,0.216671,0.285208,0.958425,1.00062
0.854404,0.851917,0.725598,0.0771107,0.932415,1.00121
0.771856,0.769146,0.0161305,0.626076,0.974904,1.00217
0.743712,0.740966,0.0904704,0.568909,0.989174,1.00255
0.762548,0.762073,0.529177,0.00897903,0.746602,1.00159
0.782825,0.780418,0.0874068,0.775652,0.937441,0.999614
0.814294,0.812686,0.438713,0.121031,0.849745,0.999819
0.845097,0.842414,0.394084,0.107035,0.948631,0.999067
0.885097,0.883634,0.442205,0.115589,0.810674,0.999579
0.880111,0.877003,0.0711614,0.615975,0.985209,0.998937
0.943047,0.940988,0.163006,0.306694,0.857323,0.996955
0.791801,0.789258,0.24177,0.261157,0.957417,0.997386
0.780942,0.778208,0.369284,0.410676,0.976723,0.998126
0.735069,0.732346,0.164111,0.51345,0.979375,0.999044
0.728753,0.727152,0.395199,0.0244726,0.872258,0.998243
0.795346,0.792795,0.411393,0.256333,0.953418,0.997805
0.808753,0.806056,0.278938,0.264195,0.961004,0.998381
0.780055,0.777213,0.0467371,0.921824,0.978244,0.999098
0.75723,0.754337,0.100578,0.567616,0.998792,0.999109
0.731524,0.730578,0.0828513,0.683452,0.79497,0.999827
0.679889,0.677754,0.533762,0.127139,0.939421,1.00062
0.635457,0.634214,0.0281569,0.722649,0.862905,1.00175
0.588587,0.586363,0.089139,0.92884,0.973617,1.00031
0.557008,0.554978,0.376675,0.160034,0.957004,0.999876
0.62349,0.620953,0.401304,0.271745,0.988538,0.997791
0.610526,0.608244,0.0930121,0.879162,0.970718,0.997342
0.614737,0.612443,0.371618,0.224682,0.972902,0.998019
0.64277,0.640623,0.408796,0.227796,0.948741,0.997134
0.645429,0.643276,0.161371,0.479096,0.953041,0.996592
0.645762,0.643276,0.211099,0.501041,0.974306,0.996506
0.637119,0.635429,0.114911,0.939376,0.907748,0.996524
0.580942,0.580838,0.0359886,0.699548,0.751989,0.998256
0.614848,0.613438,0.673324,0.0273195,0.880895,0.997592
