62924.9,64407,62390.8,1.02356,SPACER
66955.7,65176,64087.4,0.97343,SPACER
63773.3,67664,71605.9,1.06102,SPACER
62924.9,64949,62390.3,1.03217,SPACER
63225.4,60130,62890.7,0.95105,SPACER
